category,idiklan,url,price,title,dilihat,place,device
Bekas,395720873        			,http://olx.co.id/iklan/lenovo-11010-inch-IDqMp4J.html,1.300.000,"LENOVO 110
(10 inch)",81,"Surabaya Kota, Jawa Timur",via HP
Bekas,395716958        			,http://olx.co.id/iklan/laptop-dell-latitude-e6420-IDqMo3A.html,4.500.000,Laptop dell Latitude e6420,16,"Tangerang Selatan Kota, Banten",via HP
Baru,395712214        			,http://olx.co.id/iklan/program-kasir-toko-swalayan-apotek-support-kompter-kasur-twrbaru-IDqMmP4.html,1.500.000,"Program Kasir toko, swalayan, apotek support kompter kasur twrbaru",22,"Denpasar Kota, Bali",via HP
Bekas,395717718        			,http://olx.co.id/iklan/flashdisk-merk-hp-v210w-16gb-IDqMofQ.html,50.000,Flashdisk merk HP v210w 16gb,109,"Surabaya Kota, Jawa Timur",via HP
Bekas,395717188        			,http://olx.co.id/iklan/acer-aspire-722-amd-c50-ram-2gb-320gb-11in-IDqMo7i.html,1.800.000,Acer Aspire 722 amd C50 ram 2gb 320gb 11in,74,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395717398        			,http://olx.co.id/iklan/intel-compute-stick-windows10-IDqMoaG.html,1.700.000,Intel COMPUTE STICK Windows10,29,"Depok Kota, Jawa Barat",via HP
Bekas,395718018        			,http://olx.co.id/iklan/nec-core2duo-14inch-garansi-1-tahun-IDqMokG.html,1.990.000,NEC core2duo 14inch Garansi 1 Tahun,25,"Medan Kota, Sumatra Utara",via HP
Bekas,395717119        			,http://olx.co.id/iklan/laptop-baru-1-bulan-pakai-lengkap-IDqMo6b.html,3.600.000,Laptop baru 1 bulan pakai lengkap.,147,"Bukittinggi Kota, Sumatra Barat",via HP
Bekas,395717974        			,http://olx.co.id/iklan/leptop-merek-fujitsu-1-2-butuh-uang-lengkap-IDqMojY.html,1.200.000,"Leptop merek fujitsu 1,2 butuh uang lengkap",51,"Medan Kota, Sumatra Utara",via HP
Bekas,395720208        			,http://olx.co.id/iklan/jual-laptop-obral-murah-lenovo-t410-built-up-ex-import-bergaransi-IDqMoU0.html,3.100.000,Jual Laptop Obral murah Lenovo T410/Built Up ex Import/Bergaransi,28,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,395719404        			,http://olx.co.id/iklan/ram-laptop-ddr2-2gb-IDqMoH2.html,150.000,Ram laptop ddr2 2gb,22,"Sidoarjo  Kab., Jawa Timur",via HP
Baru,395706438        			,http://olx.co.id/iklan/dijual-cpt-keyboard-computer-new-10-pcs-IDqMljU.html,200.000,Dijual cpt keyboard computer.new.10 pcs,21,"Pekanbaru Kota, Riau",via HP
Bekas,393794623        			,http://olx.co.id/iklan/modem-bolt-murah-banget-IDqEjYb.html,125.000,Modem bolt murah banget,61,"Depok Kota, Jawa Barat",via HP
Bekas,393794674        			,http://olx.co.id/iklan/dvd-internal-laptop-axioo-IDqEjZ0.html,50.000,DVD Internal Laptop Axioo,24,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,393784133        			,http://olx.co.id/iklan/cpu-cooler-enermax-ets-t40-dual-fan-IDqEheZ.html,400.000,Cpu cooler enermax ETS-T40 dual fan,142,"Bandar Lampung Kota, Lampung",via HP
Baru,393722753        			,http://olx.co.id/iklan/power-suplay-komputer-IDqE1gZ.html,135.000,Power suplay komputer,48,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,393785723        			,http://olx.co.id/iklan/edisi-adaptor-ampere-gede-IDqEhED.html,100.000,Edisi Adaptor Ampere GEDE,48,"Surabaya Kota, Jawa Timur",via HP
Bekas,393789574        			,http://olx.co.id/iklan/mb-intel-soket-1155-IDqEiEK.html,525.000,Mb intel soket 1155,39,"Depok Kota, Jawa Barat",via HP
Baru,393723784        			,http://olx.co.id/iklan/casing-simbada-tanpa-psa-IDqE1xC.html,175.000,Casing simbada tanpa psa,58,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,393785479        			,http://olx.co.id/iklan/power-supply-komputer-tester-IDqEhAH.html,110.000,Power supply komputer tester,44,"Makassar Kota, Sulawesi Selatan",via HP
Baru,395710098        			,http://olx.co.id/iklan/mouse-wireless-banda-bd340-harga-murmer-IDqMmgV.html,65.000,"Mouse wireless Banda BD340,harga murmer",25,"Bandung Kota, Jawa Barat",via HP
Baru,395703239        			,http://olx.co.id/iklan/mouse-game-wireless-fantech-wg7-bonus-mousepad-IDqMkuj.html,85.000,Mouse Game Wireless Fantech WG7 BONUS Mousepad,28,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,395709989        			,http://olx.co.id/iklan/lenovo-thinkpad-x220-IDqMmfb.html,3.050.000,Lenovo ThinkPad X220,97,"Surabaya Kota, Jawa Timur",via HP
Bekas,395710158        			,http://olx.co.id/iklan/notebook-acer-mulusnya-seperti-baru-IDqMmhU.html,1.400.000,Notebook acer mulusnya seperti baru,91,"Malang Kota, Jawa Timur",via HP
Baru,395711198        			,http://olx.co.id/iklan/program-kasir-resto-restoran-angkringan-support-online-IDqMmyG.html,3.000.000,Program Kasir Resto/Restoran/angkringan - support online,12,"Denpasar Kota, Bali",via HP
Bekas,395712499        			,http://olx.co.id/iklan/acer-4349-no-minus-IDqMmTF.html,2.150.000,Acer  4349 no minus,31,"Serang Kota, Banten",via HP
Baru,395713218        			,http://olx.co.id/iklan/gaming-rgb-rainbow-keyboard-i-one-IDqMn5g.html,130.000,Gaming RGB Rainbow Keyboard I-ONe,29,"Bandar Lampung Kota, Lampung",via HP
Bekas,395707663        			,http://olx.co.id/iklan/laptop-acer-aspire-intel-centrino-IDqMlDF.html,1.500.000,Laptop acer aspire intel centrino,125,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,395708549        			,http://olx.co.id/iklan/toshiba-satellite-l745-i5-1204xw-white-pearl-IDqMlRX.html,2.650.000,Toshiba Satellite L745 i5 1204XW (White Pearl),56,"Tasikmalaya Kota, Jawa Barat",via HP
Bekas,395709068        			,http://olx.co.id/iklan/jual-laptop-axioo-bne-tas-ransel-ori-IDqMm0k.html,1.700.000,Jual laptop axioo bne +tas ransel ori,63,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,395707433        			,http://olx.co.id/iklan/keybiard-mechanical-aula-wing-of-liberty-IDqMlzX.html,425.000,Keybiard Mechanical Aula Wing Of Liberty,46,"Badung Kab., Bali",via HP
Bekas,395707159        			,http://olx.co.id/iklan/thosiba-c640-core-i3-IDqMlwx.html,2.200.000,Thosiba C640 core i3,63,"Semarang Kota, Jawa Tengah",via HP
Bekas,395708789        			,http://olx.co.id/iklan/dijual-computer-merk-dell-cpu-nya-baru-beli-masih-bagus-gk-rusak-IDqMlWP.html,2.000.000,Dijual computer merk DELL CPU nya baru beli masih bagus gk rusak,55,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395709344        			,http://olx.co.id/iklan/laptop-thosiba-nyala-mesin-segel-murah-14-IDqMm4M.html,250.000,"Laptop Thosiba Nyala Mesin Segel Murah 14""",281,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,395709089        			,http://olx.co.id/iklan/notebook-asus-x200ma-mulus-masih-segel-batrei-awet-IDqMm0F.html,1.850.000,Notebook asus x200ma mulus masih Segel batrei awet,131,"Bandar Lampung Kota, Lampung",via HP
Bekas,395709413        			,http://olx.co.id/iklan/pc-core-i7-merk-hp-IDqMm5T.html,5.500.000,Pc core i7 merk hp,42,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,395709708        			,http://olx.co.id/iklan/cpu-quadcore-3-1-ghz-xeon-setara-i5-IDqMmaE.html,950.000,Cpu quadcore 3.1 ghz xeon setara i5,85,"Depok Kota, Jawa Barat",via HP
Bekas,395704963        			,http://olx.co.id/iklan/samsung-amd-e3-ram-2gb-hdd-320gb-vga-ati-radeon-hd-6310-gamer-grafis-IDqMkV7.html,1.950.000,Samsung AMD E3/RAM 2GB/Hdd 320GB/VGA Ati Radeon HD 6310 GAMER Grafis,83,"Semarang Kota, Jawa Tengah",via HP
Bekas,395709298        			,http://olx.co.id/iklan/lenovo-b450-intel-dual-core-t4400-1gb-hdd-250gb-14in-IDqMm42.html,1.750.000,Lenovo B450 Intel Dual Core t4400 1gb hdd 250gb 14in,32,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395709668        			,http://olx.co.id/iklan/di-jual-laptop-dell-core-i3-seri-5420-ram2gb-hdd-250gb-harga-nego-IDqMma0.html,2.200.000,Di jual laptop dell core I3 seri 5420 ram2GB HDD 250GB harga nego,79,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,393771304        			,http://olx.co.id/iklan/vga-gaming-gtx-560-1-gb-ddr5-256-bit-IDqEdU4.html,700.000,Vga gaming gtx 560 1 gb ddr5 256 bit,76,"Bandung Kab., Jawa Barat",via HP
Bekas,393772779        			,http://olx.co.id/iklan/jual-paket-bundling-modem-mifi-m2y-4g-plus-13-gb-kuota-24-jm-1-bln-IDqEehR.html,230.000,Jual paket bundling modem mifi m2y 4g plus 13 gb kuota 24 jm( 1 bln),74,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,393771404        			,http://olx.co.id/iklan/processor-intel-p4-intel-celeron-amd-IDqEdWG.html,40.000,"Processor intel p4, intel celeron, AMD",48,"Bandung Kota, Jawa Barat",via HP
Bekas,393773713        			,http://olx.co.id/iklan/jual-harddisk-eksternal-merek-toshiba-500-gb-IDqEevW.html,500.000,Jual Harddisk eksternal merek Toshiba 500 GB,83,"Medan Kota, Sumatra Utara",via HP
Bekas,393773358        			,http://olx.co.id/iklan/tas-palazo-untuk-laptop-14-baru-IDqEerc.html,75.000,"Tas palazo untuk laptop 14 "" baru",47,"Bandung Kota, Jawa Barat",via HP
Bekas,393763949        			,http://olx.co.id/iklan/sata-ata-dvd-rw-IDqEbZr.html,80.000,Sata/Ata DVD RW,56,"Denpasar Kota, Bali",via HP
Baru,393765514        			,http://olx.co.id/iklan/lcd-proyektor-benq-mx505a-IDqEcoG.html,4.780.000,LCD Proyektor BenQ MX505A,51,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,393766153        			,http://olx.co.id/iklan/hardisk-pc-destop-2tb-seagate-bagus-normal-IDqEcyZ.html,700.000,Hardisk pc destop 2TB seagate ( bagus normal ),89,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,393766098        			,http://olx.co.id/iklan/motherboard-intel-p4-normal-siap-kirim-IDqEcy6.html,175.000,Motherboard intel P4 normal siap kirim,42,"Cimahi Kota, Jawa Barat",via HP
Bekas,393767518        			,http://olx.co.id/iklan/wireless-laptop-normal-siap-kirim-IDqEcW0.html,150.000,Wireless laptop normal siap kirim,25,"Bandung Kota, Jawa Barat",via HP
Bekas,393769259        			,http://olx.co.id/iklan/modem-bolt-mf910-IDqEdn5.html,200.000,Modem bolt mf910,226,"Denpasar Kota, Bali",via HP
Bekas,393770239        			,http://olx.co.id/iklan/hard-disk-eksternak-4tb-barang-masih-ori-edisi-bu-IDqEdCT.html,2.300.000,Hard disk eksternak 4TB barang masih ori edisi BU,56,"Tangerang Selatan Kota, Banten",via HP
Baru,395699474        			,http://olx.co.id/iklan/ready-stock-macbook-mqd42-256gb-original-IDqMjwA.html,15.999.000,Ready Stock Macbook MQD42 (256GB) Original,17,"Denpasar Kota, Bali",via HP
Baru,395699143        			,http://olx.co.id/iklan/promo-laptop-lenovo-ideapad110-proses-30-menit-dihypermart-solosquare-IDqMjqf.html,3.999.000,Promo Laptop Lenovo Ideapad110 Proses 30 Menit diHypermart SoloSquare,45,"Surakarta Kota, Jawa Tengah",via HP
Bekas,395699414        			,http://olx.co.id/iklan/notebook-hp-compaq-second-built-up-IDqMjuC.html,1.350.000,Notebook hp compaq second built up,78,"Tangerang Kab., Banten",via HP
Baru,395698964        			,http://olx.co.id/iklan/mouse-wireless-fantech-raigor-w4-bonus-mousepad-IDqMjnm.html,95.000,Mouse Wireless Fantech Raigor w4 bonus mousepad,33,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,395699934        			,http://olx.co.id/iklan/asus-x450l-core-i7-4500-ram-8gb-hdd-750gb-dual-vga-nvdia-gt820-anyar-IDqMjD0.html,6.500.000,Asus X450L CORE i7-4500/RAM 8GB/Hdd 750GB/Dual VGA NVdia GT820 Anyar,111,"Semarang Kota, Jawa Tengah",via HP
Bekas,395699939        			,http://olx.co.id/iklan/dijual-cepat-laptop-acer-aspire-4738-barang-mulus-dan-siap-pakai-IDqMjD5.html,2.100.000,Dijual cepat laptop acer aspire 4738 barang mulus dan siap pakai,30,"Medan Kota, Sumatra Utara",via HP
Bekas,395698903        			,http://olx.co.id/iklan/fujitsu-arrows-tahan-air-2-32-IDqMjmn.html,750.000,Fujitsu arrows tahan air 2/32,39,"Malang Kota, Jawa Timur",via HP
Bekas,395699809        			,http://olx.co.id/iklan/laptop-lenovo-g475-terawat-hdd-500gb-IDqMjAZ.html,2.000.000,Laptop lenovo G475 terawat hdd 500gb,79,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395697133        			,http://olx.co.id/iklan/pc-mini-gaming-pes-2017-2018-ready-IDqMiTP.html,3.250.000,PC Mini Gaming Pes 2017 + 2018 Ready,110,"Surakarta Kota, Jawa Tengah",via HP
Bekas,395697614        			,http://olx.co.id/iklan/asus-a46cmgamer-IDqMj1A.html,4.100.000,"ASUS A46CM
(Gamer)",24,"Surabaya Kota, Jawa Timur",via HP
Baru,395697298        			,http://olx.co.id/iklan/ideapad-320-14isk-core-i3-kredit-bandung-IDqMiVu.html,5.249.000,Ideapad 320 14ISK Core i3 Kredit Bandung,23,"Bandung Kota, Jawa Barat",via HP
Bekas,395696923        			,http://olx.co.id/iklan/macbook-air-2017-IDqMiQr.html,13.000.000,Macbook Air 2017,73,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,395697439        			,http://olx.co.id/iklan/di-jual-leptop-acer-4738-IDqMiYL.html,1.700.000,Di jual leptop acer 4738,104,"Samarinda Kota, Kalimantan Timur",via HP
Bekas,395698659        			,http://olx.co.id/iklan/lenovo-g400s-4gb-hdd500gb-dvd-rw-vga-gt-720m-2gb-bukan-intel-hd-IDqMjir.html,3.200.000,Lenovo G400s/4gb/HDD500GB/DVD RW/VGA GT 720M 2GB bukan intel HD,73,"Bandung Kota, Jawa Barat",via HP
Bekas,395698023        			,http://olx.co.id/iklan/lenovo-s206-12inc-e1-1200-batre-awet-notebook-slim-IDqMj8b.html,1.650.000,Lenovo S206 12inc E1-1200 batre awet notebook slim,164,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395698713        			,http://olx.co.id/iklan/lenovo-ideapad-z470-14-hd-core-i7-nvidia-geforce-gt-540m-laptop-gaming-IDqMjjj.html,4.990.000,Lenovo Ideapad Z470 14 HD Core i7 Nvidia Geforce GT 540M Laptop Gaming,125,"Bandung Kota, Jawa Barat",via HP
Bekas,395697853        			,http://olx.co.id/iklan/jual-notbook-seken-mrk-a-note-core-2duo-IDqMj5r.html,1.350.000,Jual notbook seken mrk A Note core 2duo,31,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395698788        			,http://olx.co.id/iklan/komputer-jual-gak-pernah-dipakei-IDqMjkv.html,800.000,Komputer  jual gak pernah dipakei,37,"Cimahi Kota, Jawa Barat",via HP
Baru,393745154        			,http://olx.co.id/iklan/amanterkendali-vga-switch-2-port-IDqE76i.html,55.000,Amanterkendali VGA switch 2 port,24,"Semarang Kota, Jawa Tengah",via HP
Bekas,393745384        			,http://olx.co.id/iklan/quadcore-ddr3-murah-IDqE7a0.html,900.000,Quadcore Ddr3 Murah,173,"Bandung Kota, Jawa Barat",via HP
Bekas,393745133        			,http://olx.co.id/iklan/bolt-super-4g-mash-mulus-IDqE75X.html,150.000,Bolt super 4G mash mulus,113,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,393745558        			,http://olx.co.id/iklan/psu-raidmax500af-80-truepower-segel-box-IDqE7cO.html,350.000,Psu Raidmax500AF 80+Truepower Segel+Box,141,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,393745903        			,http://olx.co.id/iklan/kabel-data-ata-untuk-pc-IDqE7in.html,10.000,Kabel Data Ata untuk Pc.,28,"Banjarmasin Kota, Kalimantan Selatan",via HP
Baru,393743214        			,http://olx.co.id/iklan/jual-switch-tplink-8-port-IDqE6B0.html,200.000,Jual Switch TPLINK 8 PORT,25,"Bantul Kab., Yogyakarta D.I.",via HP
Bekas,393743444        			,http://olx.co.id/iklan/andromax-m2y-fullset-IDqE6EI.html,150.000,Andromax M2Y Fullset,69,"Bandung Kab., Jawa Barat",via HP
Baru,379235694        			,http://olx.co.id/iklan/proyektor-c6-siap-nobar-bisa-di-anter-sampe-tempat-jabodetabek-IDpFevK.html,1.350.000,"Proyektor C6 siap nobar,bisa di Anter sampe tempat Jabodetabek",93,"Depok Kota, Jawa Barat",via HP
Bekas,393746428        			,http://olx.co.id/iklan/jual-hdd-500gb-toshiba-IDqE7qQ.html,400.000,Jual hdd 500gb toshiba,90,"Banjarbaru Kota, Kalimantan Selatan",via HP
Bekas,393745989        			,http://olx.co.id/iklan/asus-m4a77td-procie-phenom-x4-965be-3-4-ghz-unlock-4-0-ghz-IDqE7jL.html,1.250.000,"asus M4A77TD+Procie phenom x4 965BE 3,4 ghz (unlock 4,0 ghz)",131,"Palembang Kota, Sumatra Selatan",via HP
Bekas,393747448        			,http://olx.co.id/iklan/dijual-bolt-unlock-IDqE7Hi.html,220.000,Dijual bolt unlock,63,"Depok Kota, Jawa Barat",via HP
Bekas,393747569        			,http://olx.co.id/iklan/processor-amd-phenom-x3-8450-2-1-ghz-soket-am2-dan-am2-IDqE7Jf.html,175.000,"Processor AMD Phenom X3 8450 2,1 Ghz Soket AM2 dan AM2+",30,"Sukabumi Kab., Jawa Barat",via HP
Baru,393746938        			,http://olx.co.id/iklan/amanterkendali-converter-vga-to-av-IDqE7z4.html,140.000,Amanterkendali converter VGA to AV,26,"Semarang Kota, Jawa Tengah",via HP
Baru,393748059        			,http://olx.co.id/iklan/adapter-notebook-hp-IDqE7R9.html,150.000,Adapter NoteBook HP,23,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395691954        			,http://olx.co.id/iklan/msi-p55-cd53-feat-core-i3-550-fan-ori-IDqMhyi.html,945.000,MSI P55-CD53 feat Core i3 550 + fan Ori,33,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395693083        			,http://olx.co.id/iklan/laptop-asus-x43u-IDqMhQw.html,1.700.000,Laptop asus x43u,222,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,395689733        			,http://olx.co.id/iklan/jual-notebook-hp-paviliun-10-2gb-ram-amd-processor-mulus-IDqMgYt.html,1.700.000,Jual Notebook HP Paviliun 10/ 2Gb Ram/ AMD Processor/ Mulus,84,"Medan Kota, Sumatra Utara",via HP
Bekas,395692274        			,http://olx.co.id/iklan/interm-r500-poweramplifer-korea-IDqMhDs.html,2.499.000,InterM R500 poweramplifer korea,14,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395692819        			,http://olx.co.id/iklan/notebook-hp-strem-11-like-new-IDqMhMf.html,2.000.000,Notebook Hp Strem 11 Like New,57,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Baru,395693678        			,http://olx.co.id/iklan/laptop-asus-a456ur-ga093d-red-IDqMi06.html,7.299.000,Laptop Asus A456UR-GA093D RED,33,"Tangerang Selatan Kota, Banten",via HP
Bekas,395694063        			,http://olx.co.id/iklan/pc-game-iron-man-IDqMi6j.html,7.500.000,PC Game Iron Man,80,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,395691138        			,http://olx.co.id/iklan/dell-core-i3-5005-ram-4gb-dual-vga-nvdia-geforce-gt920-gamer-superslim-IDqMhl8.html,3.950.000,Dell CORE i3-5005/RAM 4GB/Dual VGA NVdia Geforce GT920 GAMER SuperSlim,76,"Semarang Kota, Jawa Tengah",via HP
Bekas,395691413        			,http://olx.co.id/iklan/jual-cepat-laptop-acer-aspire-4752-core-i3-warna-biru-dan-masih-mulus-IDqMhpz.html,2.100.000,Jual cepat laptop acer aspire 4752 core i3 warna biru dan masih mulus,62,"Medan Kota, Sumatra Utara",via HP
Bekas,395689714        			,http://olx.co.id/iklan/laptop-acer-core-i5-IDqMgYa.html,3.750.000,Laptop ACER core i5,39,"Pekanbaru Kota, Riau",via HP
Baru,395690243        			,http://olx.co.id/iklan/laptop-acer-aspire-e5-475g-58wk-steel-gray-IDqMh6H.html,7.299.000,Laptop Acer Aspire E5-475G-58WK Steel Gray,10,"Tangerang Selatan Kota, Banten",via HP
Baru,395690069        			,http://olx.co.id/iklan/mouse-wireless-murah-IDqMh3T.html,130.000,Mouse wireless. murah.,15,"Denpasar Kota, Bali",via HP
Bekas,395690768        			,http://olx.co.id/iklan/jual-laptop-acer-aspire-4743-core-i3-IDqMhfa.html,2.000.000,Jual laptop acer aspire 4743 core i3,149,"Sidoarjo  Kab., Jawa Timur",via HP
Bekas,395690839        			,http://olx.co.id/iklan/bismillah-di-jual-hdd-laptop-500gb-slim-harga-nego-tx-olx-IDqMhgj.html,450.000,Bismillah di jual hdd laptop 500gb slim harga nego tx olx,27,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395690978        			,http://olx.co.id/iklan/toshiba-l745-corei3-ram-4gb-muluus-IDqMhiy.html,2.500.000,Toshiba L745 corei3 ram 4Gb muluus,45,"Jakarta Utara, Jakarta D.K.I.",via HP
Bekas,395688184        			,http://olx.co.id/iklan/netbook-axioo-ram-2gb-IDqMgzu.html,800.000,Netbook Axioo Ram 2Gb,125,"Semarang Kota, Jawa Tengah",via HP
Bekas,395687428        			,http://olx.co.id/iklan/acer-aspire-4315-IDqMgni.html,600.000,Acer aspire 4315,126,"Makassar Kota, Sulawesi Selatan",via HP
Baru,395687513        			,http://olx.co.id/iklan/laptop-asus-x555qg-bx101d-black-IDqMgoF.html,6.599.000,Laptop Asus X555QG-Bx101D Black,21,"Tangerang Selatan Kota, Banten",via HP
Bekas,395687523        			,http://olx.co.id/iklan/lenovo-ideapad-s10-IDqMgoP.html,1.300.000,Lenovo Ideapad S10,104,"Surabaya Kota, Jawa Timur",via HP
Bekas,395687193        			,http://olx.co.id/iklan/fujitsu-arrow-fx-f01-IDqMgjw.html,800.000,Fujitsu arrow fx f01,48,"Bandung Kota, Jawa Barat",via HP
Bekas,395687079        			,http://olx.co.id/iklan/laptop-acer-core-i5-IDqMghF.html,2.800.000,Laptop Acer Core i5,205,"Banjarbaru Kota, Kalimantan Selatan",via HP
Bekas,395687449        			,http://olx.co.id/iklan/macbook-air-nego-pisan-IDqMgnD.html,6.000.000,Macbook air nego pisan,161,"Bandung Kota, Jawa Barat",via HP
Bekas,395681798        			,http://olx.co.id/iklan/dell-e3440-core-i5-4210u-4gb-500gb-latitude-garansi-resmi-cam-IDqMeUu.html,4.700.000,Dell e3440 Core i5 4210U 4Gb 500Gb Latitude Garansi Resmi cam,63,"Sleman Kab., Yogyakarta D.I.",via HP
Bekas,395682153        			,http://olx.co.id/iklan/laptop-acer-e1-432-intel-n2955u-ram-2gb-500gb-14in-IDqMf0d.html,2.450.000,Laptop Acer E1-432 intel n2955U ram 2gb 500gb 14in,29,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395689208        			,http://olx.co.id/iklan/jual-leptop-seken-campaq-presareo-cq20-IDqMgQ0.html,1.600.000,Jual leptop seken  campaq presareo CQ20,41,"Jakarta Pusat, Jakarta D.K.I.",via HP
Baru,395689634        			,http://olx.co.id/iklan/mouse-usb-kabel-kualitas-bagus-bergaransi-IDqMgVS.html,95.000,Mouse usb kabel. kualitas bagus. bergaransi.,8,"Denpasar Kota, Bali",via HP
Bekas,393713129        			,http://olx.co.id/iklan/asus-h61-soket-1155-dan-proc-g620-kondisi-normal-siap-pakai-IDqDYLL.html,750.000,Asus h61 soket 1155 dan proc g620 kondisi normal siap pakai,116,"Tangerang Selatan Kota, Banten",via HP
Bekas,393709454        			,http://olx.co.id/iklan/motherboard-ddr3-n-ddr2-masalah-harga-bsa-di-wa-IDqDXOu.html,100.000,Motherboard ddr3 n ddr2 masalah harga bsa di wa,232,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,393708774        			,http://olx.co.id/iklan/vga-pcie-nvidia9400gt-512mb-128-bit-digital-aliance-IDqDXDv.html,200.000,"VGA PCIE Nvidia9400GT, 512MB 128 bit, Digital Aliance",93,"Surabaya Kota, Jawa Timur",via HP
Bekas,393706348        			,http://olx.co.id/iklan/hardisk-extnl-ps3-touro-500gb-IDqDX0o.html,500.000,Hardisk Extnl Ps3 TOURO 500GB,124,"Tangerang Selatan Kota, Banten",via HP
Bekas,393706764        			,http://olx.co.id/iklan/dijual-vga-256mb-gigabyte-masih-mulus-murah-IDqDX76.html,80.000,Dijual vga 256mb gigabyte masih mulus & murah.,151,"Jakarta Barat, Jakarta D.K.I.",via HP
Baru,393707904        			,http://olx.co.id/iklan/adaptor-efek-power-supply-stombox-psu-bristle-IDqDXpu.html,300.000,Adaptor efek/power supply/stombox/PSU bristle,71,"Surakarta Kota, Jawa Tengah",via HP
Bekas,393706809        			,http://olx.co.id/iklan/modem-huawei-e353i-mulus-fullset-nuju-butuh-artos-IDqDX7P.html,150.000,Modem Huawei E353I mulus fullset (nuju butuh artos),88,"Bandung Kota, Jawa Barat",via HP
Bekas,393712678        			,http://olx.co.id/iklan/amd-soket-fm2-gigabyte-dan-proc-a6-6400-series-kondisi-normal-IDqDYEu.html,900.000,Amd soket fm2+ gigabyte dan proc a6 6400 series kondisi normal,85,"Tangerang Selatan Kota, Banten",via HP
Baru,393715988        			,http://olx.co.id/iklan/infocus-mini-1800-lumens-IDqDZwS.html,1.549.000,INFOCUS MINi 1800 Lumens,62,"Medan Kota, Sumatra Utara",via HP
Bekas,393714363        			,http://olx.co.id/iklan/lcd-notebook-acer-IDqDZ5F.html,200.000,Lcd notebook Acer,97,"Bekasi Kota, Jawa Barat",via HP
Bekas,393715929        			,http://olx.co.id/iklan/jual-bolt-aquila-slim-IDqDZuW.html,175.000,Jual bolt aquila slim,63,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,393717893        			,http://olx.co.id/iklan/dvd-rw-asus-jarang-pakai-IDqE00B.html,100.000,Dvd rw asus jarang pakai,67,"Banjarbaru Kota, Kalimantan Selatan",via HP
Baru,393717909        			,http://olx.co.id/iklan/kabel-hdmi-jaring-1-5meter27rb-3meter40rb-5meter65rb-IDqE00R.html,27.000,"Kabel hdmi jaring (1,5meter=27rb).(3meter=40rb).(5meter=65rb)",50,"Bandung Kota, Jawa Barat",via HP
Bekas,393715694        			,http://olx.co.id/iklan/motherboard-h61-gigabyte-IDqDZr8.html,400.000,Motherboard h61 gigabyte,136,"Tangerang Kota, Banten",via HP
Bekas,393695239        			,http://olx.co.id/iklan/msi-gtx-1060-6gb-6gt-oc-IDqDU7d.html,4.099.000,Msi GTX 1060 6GB 6GT OC,163,"Surabaya Kota, Jawa Timur",via HP
Bekas,393690493        			,http://olx.co.id/iklan/casing-pc-dazumba-IDqDSSF.html,130.000,Casing pc dazumba,238,"Bandung Kota, Jawa Barat",via HP
Bekas,393688718        			,http://olx.co.id/iklan/hdd-120-gb-murah-IDqDSq2.html,300.000,Hdd 120 gb murah,105,"Medan Kota, Sumatra Utara",via HP
Baru,393695818        			,http://olx.co.id/iklan/power-supply-box-panel-12-vol-10-amper-IDqDUgy.html,200.000,Power supply box panel  12 vol 10 Amper,72,"Jakarta Pusat, Jakarta D.K.I.",via HP
